"abspos","chromosome_name","start_position","end_position","ensembl_gene_id","hgnc_symbol","band"
2677181786,19,22770375,22770622,"ENSG00000279966","CTB-159G17.4","p12"
2677182352,19,22770937,22771191,"ENSG00000270518","CTB-159G17.3","p12"
2677185426,19,22773853,22774424,"ENSG00000269509","CTB-159G17.2","p12"
2677256782,19,22832321,22858667,"ENSG00000268696","CTD-2579N5.1","p12"
2677251964,19,22840432,22840921,"ENSG00000271655","CTD-2579N5.5","p12"
2677272736,19,22861303,22861594,"ENSG00000268541","VN1R88P","p12"
2677321975,19,22907086,22914289,"ENSG00000268296","CTD-2579N5.3","p12"
2677336750,19,22925377,22925547,"ENSG00000269458","CTD-2579N5.4","p12"
2677400610,19,22975468,23003176,"ENSG00000269067","ZNF728","p12"
2677406695,19,22994968,22995847,"ENSG00000271661","CTB-87J17.2","p12"
2677430674,19,23015075,23023697,"ENSG00000261558","CTD-2291D10.2","p12"
2677465643,19,23046958,23061752,"ENSG00000261615","CTD-2291D10.1","p12"
2677481262,19,23068473,23071476,"ENSG00000269543","CTD-2291D10.3","p12"
2677499069,19,23075201,23100361,"ENSG00000267886","CTD-2291D10.4","p12"
2677522502,19,23075210,23147219,"ENSG00000183850","ZNF730","p12"
2677534926,19,23123188,23124088,"ENSG00000270479","RP11-369G6.3","p12"
2677538392,19,23125665,23128543,"ENSG00000268105","RP11-369G6.2","p12"
2677538468,19,23126569,23127792,"ENSG00000267920","SNX6P1","p12"
2677615571,19,23204010,23204556,"ENSG00000269471","RP11-15H20.2","p12"
2677647282,19,23221599,23250390,"ENSG00000196081","ZNF724P","p12"
2677659776,19,23222755,23274221,"ENSG00000283201","RP11-15H20.8","p12"
2677647867,19,23236308,23236851,"ENSG00000268469","RP11-15H20.3","p12"
2677667784,19,23255053,23257939,"ENSG00000269837","RP11-15H20.5","p12"
2677677031,19,23257255,23274232,"ENSG00000269107","RP11-15H20.7","p12"
2677678366,19,23259906,23274251,"ENSG00000284428","RP11-15H20.6","p12"
2677700270,19,23288620,23289345,"ENSG00000268794","VN1R90P","p12"
2677702221,19,23290849,23291017,"ENSG00000268148","VN1R91P","p12"
2677761563,19,23304991,23395560,"ENSG00000167232","ZNF91","p12"
2677737822,19,23323968,23329101,"ENSG00000267934","CTB-176F20.3","p12"
2677791884,19,23380317,23380876,"ENSG00000269431","CTB-175P5.1","p12"
2677796199,19,23384530,23385293,"ENSG00000268992","CTB-175P5.2","p12"
2677818942,19,23399233,23416075,"ENSG00000269416","CTB-175P5.4","p12"
2677856013,19,23444262,23445189,"ENSG00000268908","VN1R92P","p12"
2677891403,19,23479762,23480468,"ENSG00000275201","LLNLF-18A12.1","p12"
2677913830,19,23492428,23512656,"ENSG00000268100","ZNF725P","p12"
2678017713,19,23525631,23687220,"ENSG00000197372","ZNF675","p12"
2678008428,19,23596122,23598159,"ENSG00000268455","RP11-359H18.2","p12"
2678008754,19,23597341,23597592,"ENSG00000240231","RPS27P29","p12"
2678014124,19,23602567,23603106,"ENSG00000269320","VN1R93P","p12"
2678160331,19,23739195,23758891,"ENSG00000196172","ZNF681","p12"
2678209417,19,23762944,23833314,"ENSG00000233836","RP11-255H23.2","p12"
2678210488,19,23798924,23799477,"ENSG00000269662","RP11-255H23.3","p12"
2678257438,19,23817599,23874701,"ENSG00000267924","RP11-255H23.4","p12"
2678238893,19,23827162,23828049,"ENSG00000225178","RPSAP58","p12"
2678254177,19,23842549,23843230,"ENSG00000277493","RP11-255H23.5","p12"
2678341305,19,23914876,23945159,"ENSG00000213967","ZNF726","p12"
2678349793,19,23919081,23957930,"ENSG00000269289","CTB-92J24.3","p12"
2678339825,19,23927788,23929287,"ENSG00000269397","CTB-92J24.2","p12"
2678346984,19,23935220,23936173,"ENSG00000269421","ZNF92P3","p12"
2678415720,19,24004358,24004507,"ENSG00000201966","RNA5-8SP4","p12"
2678492971,19,24033405,24129961,"ENSG00000213096","ZNF254","p12"
2678461465,19,24033445,24066909,"ENSG00000268362","CTD-2017D11.1","p12"
2678490863,19,24078481,24080669,"ENSG00000279425","CTD-2017D11.2","p12"
2678509990,19,24098425,24098980,"ENSG00000268058","CTD-2017D11.3","p12"
2678558179,19,24146701,24147081,"ENSG00000276030","CTD-2027I19.3","p12"
2678574185,19,24162370,24163425,"ENSG00000268442","CTD-2027I19.2","p12"
2682053771,19,27638483,27646483,"ENSG00000267696","CTB-151G24.1","q11"
2682050770,19,27639300,27639665,"ENSG00000279882","CTB-151G24.2","q11"
2682150548,19,27684580,27793940,"ENSG00000261824","CTC-459F4.2","q11"
2682170304,19,27757184,27760849,"ENSG00000261770","CTC-459F4.1","q11"
2682267451,19,27793463,27918863,"ENSG00000267575","CTC-459F4.3","q11"
2682300524,19,27793488,27984984,"ENSG00000272635","LLNLF-65H9.1","q11"
2682214443,19,27802838,27803472,"ENSG00000281468","CTC-459F4.9","q11"
2682215087,19,27803538,27804060,"ENSG00000267264","CTC-459F4.6","q11"
2682217102,19,27805423,27806205,"ENSG00000267323","SLC25A1P5","q11"
2682280764,19,27849730,27889222,"ENSG00000266977","CTC-459F4.5","q11"
2682306999,19,27892495,27898927,"ENSG00000267389","CTC-459F4.7","q11"
2682354957,19,27902595,27984743,"ENSG00000267623","AC022153.1","q11"
2682319743,19,27908356,27908554,"ENSG00000267768","CTC-459F4.8","q11"
2682335444,19,27918943,27929370,"ENSG00000267630","AC005758.1","q11"
2682394470,19,27983032,27983332,"ENSG00000266906","AC005357.1","q11"
2682506636,19,28065267,28125430,"ENSG00000267509","CTD-2043I16.1","q11"
2682715084,19,28294093,28313500,"ENSG00000266928","CTB-70G10.1","q12"
2682762742,19,28316705,28386204,"ENSG00000267320","AC005780.1","q12"
2682806927,19,28394851,28396428,"ENSG00000267238","AC093074.1","q12"
2682835274,19,28418483,28429490,"ENSG00000260725","AC005307.1","q12"
2682992822,19,28435388,28727680,"ENSG00000283403","AC005307.5","q12"
2682897456,19,28437060,28535277,"ENSG00000267243","AC005307.4","q12"
2682973584,19,28491864,28632728,"ENSG00000266893","AC005616.1","q12"
2682925271,19,28509238,28518728,"ENSG00000267423","AC005616.2","q12"
2683036629,19,28602379,28648303,"ENSG00000267537","AC005394.1","q12"
2683022246,19,28606688,28615229,"ENSG00000266976","AC079466.1","q12"
2683116712,19,28683071,28727777,"ENSG00000283269","AC005307.3","q12"
2683203129,19,28790812,28792871,"ENSG00000267799","CTC-478M6.1","q12"
2683285771,19,28869796,28879170,"ENSG00000267617","AC007795.1","q12"
2683305728,19,28892931,28895949,"ENSG00000267683","AC008991.1","q12"
2683361106,19,28949437,28950200,"ENSG00000267027","AC011524.2","q12"
2683374012,19,28960506,28964943,"ENSG00000267240","AC011524.3","q12"
2683379290,19,28965131,28970874,"ENSG00000267339","CTD-2081K17.1","q12"
2683413010,19,29001670,29001775,"ENSG00000252272","RNA5SP470","q12"
2683419543,19,29002555,29013955,"ENSG00000267014","CTD-2081K17.2","q12"
2683620719,19,29205321,29213541,"ENSG00000169021","UQCRFS1","q12"
2683625813,19,29213235,29215815,"ENSG00000267498","CTB-32O4.2","q12"
2683632553,19,29220864,29221666,"ENSG00000276251","CTB-32O4.3","q12"
2683634127,19,29222542,29223137,"ENSG00000276631","CTB-32O4.4","q12"
2683644525,19,29233090,29233385,"ENSG00000241604","RN7SL340P","q12"
2683817669,19,29287011,29525752,"ENSG00000264515","CTC-525D6.1","q12"
2683859497,19,29448038,29448380,"ENSG00000267574","CTC-525D6.5","q12"
2683919649,19,29489775,29526948,"ENSG00000266248","CTC-525D6.2","q12"
2683919291,19,29506966,29509041,"ENSG00000279387","CTC-525D6.3","q12"
2683956777,19,29526499,29564479,"ENSG00000187135","VSTM2B","q12"
2684021915,19,29604017,29617237,"ENSG00000105171","POP4","q12"
2684081544,19,29665056,29675457,"ENSG00000166289","PLEKHF1","q12"
2684118625,19,29698886,29715789,"ENSG00000131943","C19orf12","q12"
2684229391,19,29811898,29824308,"ENSG00000105173","CCNE1","q12"
2684313070,19,29901696,29901869,"ENSG00000267433","CTD-2057D4.2","q12"
2684328134,19,29915862,29917830,"ENSG00000278895","CTC-448F2.7","q12"
2684332705,19,29921182,29921653,"ENSG00000267258","CTC-448F2.3","q12"
2684381414,19,29923644,30016608,"ENSG00000105176","URI1","q12"
2684367966,19,29956369,29956988,"ENSG00000242100","RPL9P32","q12"
2684440616,19,30028741,30029916,"ENSG00000267006","CTC-448F2.4","q12"
2684448636,19,30037285,30037411,"ENSG00000267692","CTC-448F2.5","q12"
2684449090,19,30037423,30038181,"ENSG00000266910","CTC-448F2.6","q12"
2684635478,19,30219666,30228715,"ENSG00000267223","AC005597.1","q12"
2684882202,19,30228290,30713538,"ENSG00000198597","ZNF536","q12"
2684967295,19,30553956,30558058,"ENSG00000280061","CTD-2001J20.1","q12"
2685078248,19,30665274,30668647,"ENSG00000267760","CTC-565M22.1","q12"
2685273029,19,30850975,30872507,"ENSG00000267081","CTC-400I9.2","q12"
2685319465,19,30907199,30909155,"ENSG00000261316","CTC-400I9.1","q12"
2685363175,19,30946582,30957192,"ENSG00000267378","CTC-400I9.3","q12"
2685535430,19,31100304,31147981,"ENSG00000284430","LLNLR-263F3.1","q12"
2685598877,19,31167516,31207663,"ENSG00000267777","CTC-439O9.3","q12"
2685723534,19,31274945,31349547,"ENSG00000121297","TSHZ3","q12"
2685794625,19,31348881,31417794,"ENSG00000267662","AC007796.1","q12"
2685776485,19,31364297,31366098,"ENSG00000278875","CTC-439O9.1","q12"
2685835937,19,31421997,31427302,"ENSG00000267636","AC008992.1","q12"
2685877330,19,31465653,31466431,"ENSG00000267599","CTD-2050I18.2","q12"
2685959706,19,31542039,31554797,"ENSG00000267407","CTD-2050I18.1","q12"
2686003168,19,31588040,31595720,"ENSG00000261400","AC011525.2","q12"
2686002276,19,31588196,31593781,"ENSG00000267465","AC011525.4","q12"
2686066696,19,31655356,31655461,"ENSG00000252780","RNA5SP471","q12"
2686198489,19,31787148,31787255,"ENSG00000201894","RNU6-967P","q12"
2686376880,19,31859103,32072082,"ENSG00000267489","CTC-360P9.4","q13.11"
2686452651,19,32025862,32056865,"ENSG00000267779","CTC-360P9.3","q13.11"
2686515290,19,32102088,32105916,"ENSG00000267204","AC011518.1","q13.11"
2686516348,19,32103583,32106537,"ENSG00000267133","AC011518.2","q13.11"
2686655312,19,32243965,32244083,"ENSG00000200738","RNA5SP472","q13.11"
2686777918,19,32345594,32387667,"ENSG00000168813","ZNF507","q13.11"
2686809093,19,32390050,32405560,"ENSG00000267213","AC007773.2","q13.11"
2686857007,19,32405543,32485895,"ENSG00000178904","DPY19L3","q13.11"
2686995548,19,32581068,32587452,"ENSG00000105185","PDCD5","q13.11"
2687048090,19,32597007,32676597,"ENSG00000105186","ANKRD27","q13.11"
2687019691,19,32608337,32608469,"ENSG00000201388","SNORA68B","q13.11"
2687047564,19,32636078,32636475,"ENSG00000242325","RPS12P31","q13.11"
2687066450,19,32655016,32655308,"ENSG00000242436","RN7SL789P","q13.11"
2687081042,19,32666298,32673210,"ENSG00000267557","CTC-379B2.4","q13.11"
2687088141,19,32675407,32678300,"ENSG00000186326","RGS9BP","q13.11"
2687100707,19,32687089,32691750,"ENSG00000267475","CTD-2538C1.2","q13.11"
2687114166,19,32691961,32713796,"ENSG00000213965","NUDT19","q13.11"
2687130234,19,32718298,32719595,"ENSG00000267567","CTD-2538C1.3","q13.11"
2687185954,19,32719753,32829580,"ENSG00000173809","TDRD12","q13.11"
2687235611,19,32824142,32824505,"ENSG00000267245","CTD-2085J24.5","q13.11"
2687261425,19,32830509,32869766,"ENSG00000021488","SLC7A9","q13.11"
2687243519,19,32831295,32833168,"ENSG00000267555","CTD-2085J24.3","q13.11"
2687274234,19,32862800,32863092,"ENSG00000201967","RN7SKP22","q13.11"
2687335246,19,32875925,32971991,"ENSG00000121289","CEP89","q13.11"
2687374970,19,32963499,32963865,"ENSG00000239988","RPL31P60","q13.11"
2687386503,19,32972209,32978222,"ENSG00000131944","C19orf40","q13.11"
2687433028,19,32978593,33064888,"ENSG00000131941","RHPN2","q13.11"
2687462896,19,33051515,33051701,"ENSG00000267611","CTC-461H2.2","q13.11"
2687478592,19,33067175,33067433,"ENSG00000267725","CTC-461H2.3","q13.11"
2687516999,19,33080880,33130542,"ENSG00000076650","GPATCH1","q13.11"
2687565230,19,33132090,33175795,"ENSG00000166359","WDR88","q13.11"
2687604523,19,33177603,33208867,"ENSG00000130881","LRP3","q13.11"
2687589641,19,33178056,33178651,"ENSG00000267054","CTD-2540B15.10","q13.11"
2687618672,19,33207129,33207639,"ENSG00000273420","CTD-2540B15.13","q13.11"
2687628545,19,33208664,33225850,"ENSG00000130876","SLC7A10","q13.11"
2687630781,19,33217817,33221170,"ENSG00000267714","CTD-2540B15.6","q13.11"
2687696146,19,33283978,33285739,"ENSG00000270212","CTD-2540B15.12","q13.11"
2687711839,19,33299934,33301168,"ENSG00000267580","CTD-2540B15.11","q13.11"
2687712537,19,33299934,33302564,"ENSG00000245848","CEBPA","q13.11"
2687712897,19,33301279,33301940,"ENSG00000267727","CTD-2540B15.7","q13.11"
2687715243,19,33302857,33305054,"ENSG00000267296","CEBPA-AS1","q13.11"
2687718499,19,33305036,33309387,"ENSG00000267130","CTD-2540B15.9","q13.11"
2687752623,19,33340686,33341984,"ENSG00000243864","RPS3AP50","q13.11"
2687772260,19,33360497,33361448,"ENSG00000266899","AKR1B1P7","q13.11"
2687789296,19,33373330,33382686,"ENSG00000153879","CEBPG","q13.11"
2687865660,19,33386950,33521794,"ENSG00000124299","PEPD","q13.11"
2687967807,19,33555568,33557470,"ENSG00000266985","CTD-2329C7.2","q13.11"
2688000735,19,33589206,33589688,"ENSG00000232429","RPL21P131","q13.11"
2688109020,19,33621955,33773509,"ENSG00000124302","CHST8","q13.11"
2688217136,19,33795933,33815763,"ENSG00000153885","KCTD15","q13.11"
2688318659,19,33906352,33908391,"ENSG00000277013","CTC-526N19.1","q13.11"
2688338782,19,33927364,33927625,"ENSG00000240626","RN7SL150P","q13.11"
2688433065,19,34021659,34021895,"ENSG00000239253","RPS4XP23","q13.11"
2688434329,19,34022656,34023427,"ENSG00000249987","RPS4XP20","q13.11"
2688504223,19,34092561,34093310,"ENSG00000186008","RPS4XP21","q13.11"
2688538486,19,34126973,34127423,"ENSG00000270849","CHCHD2P3","q13.11"
2688612297,19,34172504,34229515,"ENSG00000257103","LSM14A","q13.11"
2688716349,19,34254537,34355586,"ENSG00000166398","KIAA0355","q13.11"
2688707722,19,34296277,34296592,"ENSG00000257074","RPL29P33","q13.11"
2688765172,19,34348356,34359412,"ENSG00000267219","AC010504.2","q13.11"
2688792234,19,34359480,34402413,"ENSG00000105220","GPI","q13.11"
2688814127,19,34396315,34409364,"ENSG00000266953","RP11-618P17.4","q13.11"
2688826564,19,34404384,34426168,"ENSG00000126249","PDCD2L","q13.11"
2688833437,19,34421988,34422311,"ENSG00000264317","RN7SL154P","q13.11"
2688838480,19,34426112,34428273,"ENSG00000267024","CTD-2588C8.8","q13.11"
2688861089,19,34428352,34471251,"ENSG00000126261","UBA2","q13.11"
2688908259,19,34481638,34512304,"ENSG00000142279","WTIP","q13.11"
2688945043,19,34533427,34534084,"ENSG00000239210","RPS26P55","q13.11"
2688955216,19,34542462,34545395,"ENSG00000248830","ZNF807","q13.11"
2688988505,19,34576733,34577701,"ENSG00000268751","CTD-2378H7.2","q13.11"
2689045802,19,34593329,34675699,"ENSG00000205209","SCGB2B2","q13.11"
2689046568,19,34634844,34635717,"ENSG00000271049","CTD-2553L13.7","q13.11"
2689049026,19,34637696,34637781,"ENSG00000252230","RF00611","q13.11"
2689050693,19,34638122,34640689,"ENSG00000268683","CTD-2553L13.4","q13.11"
2689057397,19,34645380,34646838,"ENSG00000279971","CTD-2553L13.5","q13.11"
2689057154,19,34645662,34646070,"ENSG00000269811","SCGB2B3P","q13.11"
2689087937,19,34675717,34677581,"ENSG00000279329","CTD-2553L13.9","q13.11"
2689093306,19,34677639,34686397,"ENSG00000089335","ZNF302","q13.11"
2689144855,19,34733298,34733837,"ENSG00000274104","CTD-2553L13.10","q13.11"
2689151054,19,34734155,34745378,"ENSG00000197841","ZNF181","q13.11"
2689176940,19,34758076,34773229,"ENSG00000153896","ZNF599","q13.11"
2689191004,19,34779412,34780021,"ENSG00000270281","CTC-523E23.10","q13.11"
2689222013,19,34788582,34832869,"ENSG00000267767","CTC-523E23.4","q13.11"
2689224255,19,34811589,34814345,"ENSG00000261754","CTC-523E23.1","q13.11"
2689236993,19,34825414,34825996,"ENSG00000271666","CTC-523E23.9","q13.11"
2689257884,19,34837889,34855304,"ENSG00000269086","CTC-523E23.5","q13.11"
2689266215,19,34849278,34860576,"ENSG00000271109","CTC-523E23.11","q13.11"
2689277923,19,34866352,34866919,"ENSG00000270624","LOC401913","q13.11"
2689306774,19,34892029,34898943,"ENSG00000271649","CTC-523E23.13","q13.11"
2689316012,19,34904392,34905057,"ENSG00000271171","CTC-523E23.15","q13.11"
2689318039,19,34905315,34908188,"ENSG00000269037","CTC-523E23.6","q13.11"
2689336343,19,34923299,34926812,"ENSG00000270876","CTC-523E23.8","q13.11"
2689347324,19,34926903,34945170,"ENSG00000168661","ZNF30","q13.11"
2689361409,19,34949038,34951205,"ENSG00000280106","CTC-523E23.3","q13.11"
2689371489,19,34956354,34964049,"ENSG00000180884","ZNF792","q13.11"
2689421915,19,34994784,35026471,"ENSG00000089351","GRAMD1A","q13.11"
2689410489,19,34998233,35000170,"ENSG00000269303","CTD-2527I21.7","q13.11"
2689431436,19,35014961,35025335,"ENSG00000271032","CTD-2527I21.14","q13.11"
2689446745,19,35030466,35040449,"ENSG00000105711","SCN1B","q13.11"
2689464826,19,35040506,35066571,"ENSG00000105707","HPN","q13.11"
2689493969,19,35059059,35106304,"ENSG00000227392","CTD-2527I21.11","q13.12"
2689517931,19,35105969,35107318,"ENSG00000179066","CTD-2527I21.15","q13.11"
2689531389,19,35115879,35124324,"ENSG00000089356","FXYD3","q13.12"
2689534020,19,35122700,35122764,"ENSG00000284065","MIR6887","q13.12"
2689544770,19,35124513,35142451,"ENSG00000153902","LGI4","q13.12"
2689549900,19,35137645,35139580,"ENSG00000279619","CTD-2527I21.5","q13.12"
2689552246,19,35138808,35143109,"ENSG00000266964","FXYD1","q13.12"
2689556368,19,35138824,35151336,"ENSG00000221857","CTD-2527I21.4","q13.12"
2689560063,19,35143250,35154301,"ENSG00000221946","FXYD7","q13.12"
2689573594,19,35154730,35169883,"ENSG00000089327","FXYD5","q13.12"
2689638052,19,35224800,35228729,"ENSG00000177558","FAM187B","q13.12"
2689643935,19,35232291,35233003,"ENSG00000262497","AC002128.4","q13.12"
2689669435,19,35248330,35267964,"ENSG00000105699","LSR","q13.12"
2689663827,19,35251440,35253639,"ENSG00000271366","AC002128.5","q13.12"
2689675113,19,35262846,35264804,"ENSG00000268947","AD000684.2","q13.12"
2689685687,19,35268978,35279821,"ENSG00000105698","USF2","q13.12"
2689694217,19,35280716,35285143,"ENSG00000105697","HAMP","q13.12"
2689714252,19,35292125,35313804,"ENSG00000105695","MAG","q13.12"
2689744596,19,35319261,35347355,"ENSG00000012124","CD22","q13.12"
2689742669,19,35330843,35331920,"ENSG00000269553","U62631.5","q13.12"
2689756858,19,35345513,35345627,"ENSG00000284034","MIR5196","q13.12"
2689763995,19,35351552,35353862,"ENSG00000126266","FFAR1","q13.12"
2689770760,19,35358460,35360485,"ENSG00000185897","FFAR3","q13.12"
2689783233,19,35370929,35372962,"ENSG00000126251","GPR42","q13.12"
2689794400,19,35382172,35384052,"ENSG00000268222","EEF1A1P7","q13.12"
2689820736,19,35399511,35419385,"ENSG00000205786","AC002511.1","q13.12"
2689819419,19,35407770,35408493,"ENSG00000283479","LLpac-136A2.1","q13.12"
2689826303,19,35414881,35415149,"ENSG00000264400","RN7SL491P","q13.12"
2689835645,19,35424062,35424652,"ENSG00000233214","AC002511.2","q13.12"
2689845087,19,35432957,35434642,"ENSG00000232680","AC002511.3","q13.12"
2689859125,19,35443907,35451767,"ENSG00000126262","FFAR2","q13.12"
2689902729,19,35487324,35495558,"ENSG00000188508","KRTDAP","q13.12"
2689916727,19,35497220,35513658,"ENSG00000161249","DMKN","q13.12"
2689937147,19,35523367,35528351,"ENSG00000189001","SBSN","q13.12"
2689950652,19,35533412,35545316,"ENSG00000105679","GAPDHS","q13.12"
2689954671,19,35540738,35546029,"ENSG00000236144","AD000090.2","q13.12"
2689957848,19,35545595,35547526,"ENSG00000105677","TMEM147","q13.12"
2689968138,19,35550043,35563658,"ENSG00000105675","ATP4A","q13.12"
2689981243,19,35557956,35581954,"ENSG00000283907","LLNLF-96A1.1","q13.12"
2689998016,19,35586161,35587296,"ENSG00000283758","LLNLR-275H8.1","q13.12"
2690010992,19,35597907,35601501,"ENSG00000224910","AC002115.5","q13.12"
2690021763,19,35608285,35612666,"ENSG00000267626","AC002115.9","q13.12"
2690030334,19,35612744,35625349,"ENSG00000249115","HAUS5","q13.12"
2690044646,19,35629030,35637686,"ENSG00000126254","RBM42","q13.12"
2690054596,19,35641745,35644871,"ENSG00000105672","ETV2","q13.12"
2690064830,19,35648223,35658861,"ENSG00000126267","COX6B1","q13.12"
2690083787,19,35666516,35678483,"ENSG00000105668","UPK1A","q13.12"
2690081907,19,35667948,35673291,"ENSG00000226510","AC002115.7","q13.12"
2690095277,19,35683778,35684201,"ENSG00000267190","AC002314.4","q13.12"
2690122070,19,35704527,35717038,"ENSG00000011590","ZBTB32","q13.12"
2690139736,19,35718019,35738878,"ENSG00000272333","KMT2B","q13.12"
2690151915,19,35738801,35742453,"ENSG00000126246","IGFLR1","q13.12"
2690153630,19,35739252,35745432,"ENSG00000267120","AD000671.6","q13.12"
2690155242,19,35742464,35745445,"ENSG00000161265","U2AF1L4","q13.12"
2690157604,19,35745114,35747519,"ENSG00000205155","PSENEN","q13.12"
2690161386,19,35745678,35754519,"ENSG00000188223","AC002398.9","q13.12"
2690161524,19,35747057,35753415,"ENSG00000267439","AC002398.11","q13.12"
2690162728,19,35748361,35754519,"ENSG00000267796","LIN37","q13.12"
2690166316,19,35754566,35755490,"ENSG00000267328","AC002398.12","q13.12"
2690167612,19,35754569,35758079,"ENSG00000004776","HSPB6","q13.12"
2690175873,19,35758143,35771028,"ENSG00000167595","PROSER3","q13.12"
2690181374,19,35769144,35771028,"ENSG00000267049","AC002398.13","q13.12"
2690192965,19,35774532,35788822,"ENSG00000004777","ARHGAP33","q13.12"
2690203087,19,35785697,35797902,"ENSG00000225872","AC002398.5","q13.12"
2690217931,19,35799988,35813299,"ENSG00000250799","PRODH2","q13.12"
2690258913,19,35825964,35869287,"ENSG00000161270","NPHS1","q13.12"
2690272773,19,35855861,35867109,"ENSG00000126259","KIRREL2","q13.12"
2690285133,19,35867899,35879791,"ENSG00000105290","APLP1","q13.12"
2690293309,19,35881890,35882153,"ENSG00000243968","RN7SL402P","q13.12"
2690306266,19,35887653,35902303,"ENSG00000167604","NFKBID","q13.12"
2690313996,19,35901561,35903855,"ENSG00000280194","AD000864.6","q13.12"
2690314716,19,35902480,35904377,"ENSG00000126264","HCST","q13.12"
2690317636,19,35904401,35908295,"ENSG00000011600","TYROBP","q13.12"
2690351850,19,35935358,35945767,"ENSG00000126243","LRFN3","q13.12"
2690364441,19,35947115,35959192,"ENSG00000267786","AF038458.3","q13.12"
2690368539,19,35957121,35957382,"ENSG00000267113","AF038458.4","q13.12"
2690373575,19,35960512,35964063,"ENSG00000267388","AF038458.5","q13.12"
2690407045,19,35995199,35996315,"ENSG00000205138","SDHAF1","q13.12"
2690417334,19,36003299,36008793,"ENSG00000181392","SYNE4","q13.12"
2690422724,19,36008638,36014235,"ENSG00000248101","AC002116.8","q13.12"
2690422967,19,36009120,36014239,"ENSG00000239382","ALKBH6","q13.12"
2690441528,19,36014508,36045972,"ENSG00000267698","AC002116.7","q13.12"
2690435289,19,36014660,36033343,"ENSG00000105270","CLIP3","q13.12"
2690456161,19,36034985,36054762,"ENSG00000161277","THAP8","q13.12"
2690491281,19,36054881,36105106,"ENSG00000075702","WDR62","q13.12"
2690481942,19,36070239,36071070,"ENSG00000280023","LLNLR-276H7.1","q13.12"
2690523719,19,36111151,36113711,"ENSG00000105261","OVOL3","q13.12"
2690525816,19,36113710,36115346,"ENSG00000105258","POLR2I","q13.12"
2690531406,19,36114289,36125947,"ENSG00000105254","TBCB","q13.12"
2690526042,19,36114362,36115146,"ENSG00000279504","AD001527.4","q13.12"
2690556252,19,36139575,36150353,"ENSG00000126247","CAPNS1","q13.12"
2690557502,19,36144081,36148348,"ENSG00000270760","AD001527.7","q13.12"
2690563183,19,36150922,36152869,"ENSG00000161281","COX7A1","q13.12"
2690584917,19,36173406,36173853,"ENSG00000267005","AC002984.2","q13.12"
2690625446,19,36182060,36246257,"ENSG00000196357","ZNF565","q13.12"
2690637976,19,36214602,36238774,"ENSG00000167635","ZNF146","q13.12"
2690719912,19,36304580,36312668,"ENSG00000267053","CTD-3162L10.1","q13.12"
2690733680,19,36313067,36331718,"ENSG00000232677","AC092296.1","q13.12"
2690768114,19,36334453,36379199,"ENSG00000142065","ZFP14","q13.12"
2690789718,19,36378028,36378832,"ENSG00000266973","CTD-3162L10.3","q13.12"
2690791419,19,36379351,36380912,"ENSG00000267363","CTD-3162L10.4","q13.12"
2690812176,19,36383120,36418656,"ENSG00000181007","ZFP82","q13.12"
2690833323,19,36421536,36422534,"ENSG00000267142","CTD-3162L10.5","q13.12"
2690878798,19,36445119,36489902,"ENSG00000186017","ZNF566","q13.12"
2690901632,19,36489649,36491040,"ENSG00000267309","CTD-2630F21.1","q13.12"
2690908825,19,36496916,36498159,"ENSG00000267091","CTD-2630F21.2","q13.12"
2690930965,19,36510695,36528660,"ENSG00000254004","ZNF260","q13.12"
2690943064,19,36528318,36535235,"ENSG00000228629","AC092295.4","q13.12"
2690981313,19,36534774,36605276,"ENSG00000186020","ZNF529","q13.12"
2690995177,19,36573070,36594708,"ENSG00000233527","AC092295.7","q13.12"
2691030753,19,36604817,36634113,"ENSG00000161298","ZNF382","q13.12"
2691063310,19,36637192,36666853,"ENSG00000197808","ZNF461","q13.12"
2691080041,19,36668102,36669404,"ENSG00000276071","CTD-3234P18.6","q13.12"
2691097732,19,36685440,36687449,"ENSG00000225975","AC074138.3","q13.12"
2691118944,19,36687612,36727701,"ENSG00000189042","ZNF567","q13.12"
2691154892,19,36714383,36772825,"ENSG00000267041","ZNF850","q13.12"
2691186403,19,36773153,36777078,"ENSG00000267260","CTD-2162K18.4","q13.12"
2691186098,19,36773712,36775908,"ENSG00000267353","CTD-2162K18.3","q13.12"
2691224104,19,36797518,36828115,"ENSG00000267254","ZNF790-AS1","q13.12"
2691245395,19,36817428,36850787,"ENSG00000197863","ZNF790","q13.12"
2691292983,19,36850361,36913029,"ENSG00000251247","ZNF345","q13.12"
2691313495,19,36888124,36916291,"ENSG00000185869","ZNF829","q13.12"
2691313217,19,36901742,36902117,"ENSG00000243297","RPL31P61","q13.12"
2691368802,19,36916329,36998700,"ENSG00000198453","ZNF568","q13.12"
2691480373,19,37007857,37130314,"ENSG00000197050","ZNF420","q13.12"
2691436358,19,37024886,37025254,"ENSG00000275547","CTD-2293H3.3","q13.12"
2691488147,19,37075113,37078605,"ENSG00000267345","CTD-2293H3.2","q13.12"
2691503240,19,37091341,37092564,"ENSG00000267672","CTD-2293H3.1","q13.12"
2691563053,19,37093019,37210512,"ENSG00000267360","CTC-454I21.3","q13.12"
2691551025,19,37106734,37172741,"ENSG00000196967","ZNF585A","q13.12"
2691546447,19,37128679,37141640,"ENSG00000267437","CTC-454I21.4","q13.12"
2691611154,19,37181579,37218153,"ENSG00000245680","ZNF585B","q13.12"
